tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,favorites,retweets,user_followers,dog_stages,predictions,confidence,gender
890006608113172480,2017-07-26 00:31:25+00:00,Twitter for iPhone,this is koda. he is a south australian deckshark. deceptively deadly. frighteningly majestic. 13/10 would risk a petting #barkweek https://t.co/dvpw0b0mme,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,10,Koda,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,29523.0,6890.0,8310259.0,None,Samoyed,0.957979,male
889880896479866881,2017-07-25 16:11:53+00:00,Twitter for iPhone,this is bruno. he is a service shark. only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1xpqml29g,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13,10,Bruno,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,26774.0,4692.0,8310259.0,None,French_bulldog,0.377417,male
889665388333682689,2017-07-25 01:55:32+00:00,Twitter for iPhone,here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/bxvuxk0ucm,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,10,None,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,46220.0,9440.0,8310259.0,None,Pembroke,0.966327,NaN
889638837579907072,2017-07-25 00:10:02+00:00,Twitter for iPhone,this is ted. he does his best. sometimes that's not enough. but it's ok. 12/10 would assist https://t.co/f8dedcrksr,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,10,Ted,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,26063.0,4235.0,8310259.0,None,French_bulldog,0.99165,male
889531135344209921,2017-07-24 17:02:04+00:00,Twitter for iPhone,this is stuart. he's sporting his favorite fanny pack. secretly filled with bones only. 13/10 puppared puppo #barkweek https://t.co/y70o6h3isq,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,10,Stuart,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,14543.0,2121.0,8310259.0,None,golden_retriever,0.953442,male
889278841981685760,2017-07-24 00:19:32+00:00,Twitter for iPhone,this is oliver. you're witnessing one of his many brutal attacks. seems to be playing with his victim. 13/10 fr*ckin frightening #barkweek https://t.co/wphvrqedpb,https://twitter.com/dog_rates/status/889278841981685760/video/1,13,10,Oliver,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,24268.0,5036.0,8310259.0,None,whippet,0.626152,male
888917238123831296,2017-07-23 00:22:39+00:00,Twitter for iPhone,this is jim. he found a fren. taught him how to sit like the good boys. 12/10 for both https://t.co/chxruioujn,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12,10,Jim,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,28004.0,4232.0,8310259.0,None,golden_retriever,0.714719,male
888804989199671297,2017-07-22 16:56:37+00:00,Twitter for iPhone,this is zeke. he has a new stick. very proud of it. would like you to throw it for him without taking it. 13/10 would do my best https://t.co/htq77ynq5k,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13,10,Zeke,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,24600.0,4006.0,8310259.0,None,golden_retriever,0.46976,male
888554962724278272,2017-07-22 00:23:06+00:00,Twitter for iPhone,this is ralphus. he's powering up. attempting maximum borkdrive. 13/10 inspirational af https://t.co/ynyafcttik,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13,10,Ralphus,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,19042.0,3314.0,8310259.0,None,Siberian_husky,0.700377,male
888078434458587136,2017-07-20 16:49:33+00:00,Twitter for iPhone,this is gerald. he was just told he didn't get the job he interviewed for. a h*ckin injustice. 12/10 didn't want the job anyway https://t.co/dk7idpfurx,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12,10,Gerald,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,20924.0,3271.0,8310259.0,None,French_bulldog,0.995026,male
887705289381826560,2017-07-19 16:06:48+00:00,Twitter for iPhone,this is jeffrey. he has a monopoly on the pool noodles. currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/phruk20q64,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13,10,Jeffrey,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,29042.0,5063.0,8310259.0,None,basset,0.821664,male
887517139158093824,2017-07-19 03:39:09+00:00,Twitter for iPhone,i've yet to rate a venezuelan hover wiener. this is such an honor. 14/10 paw-inspiring af (ig: roxy.thedoxy) https://t.co/20vrlaa8ba,https://twitter.com/dog_rates/status/887517139158093824/video/1,14,10,such,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,44557.0,11030.0,8310259.0,None,,0.0,NaN
887473957103951883,2017-07-19 00:47:34+00:00,Twitter for iPhone,this is canela. she attempted some fancy porch pics. they were unsuccessful. 13/10 someone help her https://t.co/clyzpcucmx,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13,10,Canela,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,66251.0,16961.0,8310259.0,None,Pembroke,0.809197,female
887343217045368832,2017-07-18 16:08:03+00:00,Twitter for iPhone,you may not have known you needed to see this today. 13/10 please enjoy (ig: emmylouroo) https://t.co/wzqnqygeyv,https://twitter.com/dog_rates/status/887343217045368832/video/1,13,10,None,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,32393.0,9828.0,8310259.0,None,Mexican_hairless,0.330741,NaN
887101392804085760,2017-07-18 00:07:08+00:00,Twitter for iPhone,this... is a jubilant antarctic house bear. we only rate dogs. please only send dogs. thank you... 12/10 would suffocate in floof https://t.co/4ad1jzjsdp,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12,10,None,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,29396.0,5610.0,8310259.0,None,Samoyed,0.733942,NaN
886983233522544640,2017-07-17 16:17:36+00:00,Twitter for iPhone,this is maya. she's very shy. rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/i6ony0cgit,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13,10,Maya,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,33736.0,7227.0,8310259.0,None,Chihuahua,0.793469,female
886736880519319552,2017-07-16 23:58:41+00:00,Twitter for iPhone,"this is mingus. he's a wonderful father to his smol pup. confirmed 13/10, but he needs your help

https://t.co/bvi0yr4cff https://t.co/isvkoskd5b","https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13,10,Mingus,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,11564.0,3050.0,8310259.0,None,kuvasz,0.309706,male
886680336477933568,2017-07-16 20:14:00+00:00,Twitter for iPhone,this is derek. he's late for a dog meeting. 13/10 pet...al to the metal https://t.co/bcowue0aba,https://twitter.com/dog_rates/status/886680336477933568/photo/1,13,10,Derek,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,21572.0,4193.0,8310259.0,None,,0.0,male
886366144734445568,2017-07-15 23:25:31+00:00,Twitter for iPhone,this is roscoe. another pupper fallen victim to spontaneous tongue ejections. get the blepipen immediate. 12/10 deep breaths roscoe https://t.co/rge08mijox,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",12,10,Roscoe,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,20351.0,3000.0,8310259.0,None,French_bulldog,0.999201,NaN
886258384151887873,2017-07-15 16:17:19+00:00,Twitter for iPhone,this is waffles. his doggles are pupside down. unsure how to fix. 13/10 someone assist waffles https://t.co/xzda9qsq1o,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13,10,Waffles,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,26909.0,5938.0,8310259.0,None,pug,0.943575,male
885984800019947520,2017-07-14 22:10:11+00:00,Twitter for iPhone,viewer discretion advised. this is jimbo. he will rip ur finger right h*ckin off. other dog clearly an accessory. 12/10 pls pet with caution https://t.co/buvep0umf1,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12,10,Jimbo,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,31369.0,6353.0,8310259.0,None,Blenheim_spaniel,0.972494,male
885528943205470208,2017-07-13 15:58:47+00:00,Twitter for iPhone,this is maisey. she fell asleep mid-excavation. happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kq8i9jf,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13,10,Maisey,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,34604.0,6023.0,8310259.0,None,pug,0.369275,female
885167619883638784,2017-07-12 16:03:00+00:00,Twitter for iPhone,here we have a corgi undercover as a malamute. pawbably doing important investigative work. zero control over tongue happenings. 13/10 https://t.co/44itamubbf,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13,10,None,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,21063.0,4118.0,8310259.0,None,malamute,0.8124819999999999,NaN
884925521741709313,2017-07-12 00:01:00+00:00,Twitter for iPhone,"this is earl. he found a hat. nervous about what you think of it. 12/10 it's delightful, earl https://t.co/myjvdlnrva",https://twitter.com/dog_rates/status/884925521741709313/photo/1,12,10,Earl,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,74396.0,17062.0,8310259.0,None,Italian_greyhound,0.259916,male
884876753390489601,2017-07-11 20:47:12+00:00,Twitter for iPhone,this is lola. it's her first time outside. must test the earth and taste the atmosphere. 13/10 you're doing great lola https://t.co/74tkauslko,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13,10,Lola,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,26834.0,5270.0,8310259.0,None,chow,0.822103,female
884562892145688576,2017-07-11 00:00:02+00:00,Twitter for iPhone,this is kevin. he's just so happy. 13/10 what is your secret kevin https://t.co/1r4mfcbcx5,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13,10,Kevin,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,23368.0,4434.0,8310259.0,None,pug,0.5464060000000001,male
884441805382717440,2017-07-10 15:58:53+00:00,Twitter for iPhone,"i present to you, pup in hat. pup in hat is great for all occasions. extremely versatile. compact as h*ck. 14/10 (ig: itselizabethgales) https://t.co/vvbocc2vdc",https://twitter.com/dog_rates/status/884441805382717440/photo/1,14,10,None,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,26005.0,5351.0,8310259.0,None,Pembroke,0.993225,NaN
884162670584377345,2017-07-09 21:29:42+00:00,Twitter for iPhone,meet yogi. he doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/ysi00bztbz,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12,10,Yogi,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,19596.0,2807.0,8310259.0,doggo,German_shepherd,0.707046,male
883838122936631299,2017-07-09 00:00:04+00:00,Twitter for iPhone,this is noah. he can't believe someone made this mess. got the vacuum out for you though. offered to help clean pup. 12/10 super good boy https://t.co/v85xujjddy,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12,10,Noah,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,21024.0,3253.0,8310259.0,None,Doberman,0.610946,male
883482846933004288,2017-07-08 00:28:19+00:00,Twitter for iPhone,"this is bella. she hopes her smile made you smile. if not, she is also offering you her favorite monkey. 13.5/10 https://t.co/qjrljjt948","https://twitter.com/dog_rates/status/883482846933004288/photo/1,https://twitter.com/dog_rates/status/883482846933004288/photo/1",5,10,Bella,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,44165.0,9321.0,8310259.0,None,golden_retriever,0.943082,female
883360690899218434,2017-07-07 16:22:55+00:00,Twitter for iPhone,meet grizzwald. he may be the floofiest floofer i ever did see. lost eyes saving a schoolbus from a volcano erpuption. 13/10 heroic as h*ck https://t.co/rf661ifeyp,https://twitter.com/dog_rates/status/883360690899218434/photo/1,13,10,Grizzwald,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,21821.0,3488.0,8310259.0,None,chow,0.987997,male
883117836046086144,2017-07-07 00:17:54+00:00,Twitter for iPhone,"please only send dogs. we don't rate mechanics, no matter how h*ckin good. thank you... 13/10 would sneak a pat https://t.co/se5fz9wp5e","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13,10,None,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,35737.0,6265.0,8310259.0,None,golden_retriever,0.949562,NaN
882992080364220416,2017-07-06 15:58:11+00:00,Twitter for iPhone,this is rusty. he wasn't ready for the first pic. clearly puppared for the second. 13/10 confirmed great boy https://t.co/tyer0kpdxj,"https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1",13,10,Rusty,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,23002.0,3680.0,8310259.0,None,Eskimo_dog,0.466778,male
882762694511734784,2017-07-06 00:46:41+00:00,Twitter for iPhone,this is gus. he's quite the cheeky pupper. already perfected the disinterested wink. 12/10 would let steal my girl https://t.co/d43i96slvu,https://twitter.com/dog_rates/status/882762694511734784/photo/1,12,10,Gus,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,27205.0,4609.0,8310259.0,None,Labrador_retriever,0.85005,male
882627270321602560,2017-07-05 15:48:34+00:00,Twitter for iPhone,this is stanley. he has his first swim lesson today. doggle straps adjusted. ready to go. 13/10 phelps is nervous (ig: stanleythe_corgi) https://t.co/nx52pgwh94,https://twitter.com/dog_rates/status/882627270321602560/photo/1,13,10,Stanley,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,26865.0,5717.0,8310259.0,None,Pembroke,0.542982,male
882268110199369728,2017-07-04 16:01:23+00:00,Twitter for iPhone,this is alfy. you're witnessing his first watermelon experience. i think it was a success. 13/10 happy 4th alfy 🇺🇸 https://t.co/fyp5rlutfa,"https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1",13,10,Alfy,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,43202.0,10911.0,8310259.0,None,golden_retriever,0.762211,male
882045870035918850,2017-07-04 01:18:17+00:00,Twitter for iPhone,"this is koko. her owner, inspired by barney, recently built a cart for her to use during walks if she got tired. 13/10 rest easy koko https://t.co/zedpnskx7w","https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1",13,10,Koko,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,28209.0,4614.0,8310259.0,None,golden_retriever,0.00694063,female
881906580714921986,2017-07-03 16:04:48+00:00,Twitter for iPhone,this is rey. he's a benebop cumberfloof. 12/10 dangerously pettable https://t.co/503cgwbhxq,https://twitter.com/dog_rates/status/881906580714921986/photo/1,12,10,Rey,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,23389.0,3208.0,8310259.0,None,Weimaraner,0.291539,male
881666595344535552,2017-07-03 00:11:11+00:00,Twitter for iPhone,this is gary. he couldn't miss this puppertunity for a selfie. flawless focusing skills. 13/10 would boop intensely https://t.co/7cswcl8i6s,https://twitter.com/dog_rates/status/881666595344535552/photo/1,13,10,Gary,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,48733.0,10048.0,8310259.0,None,Saluki,0.529012,male
881536004380872706,2017-07-02 15:32:16+00:00,Twitter for iPhone,"here is a pupper approaching maximum borkdrive. zooming at never before seen speeds. 14/10 paw-inspiring af 
(ig: puffie_the_chow) https://t.co/ghxbiieqzf",https://twitter.com/dog_rates/status/881536004380872706/video/1,14,10,a,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,47565.0,15038.0,8310259.0,None,Samoyed,0.281463,NaN
881268444196462592,2017-07-01 21:49:04+00:00,Twitter for iPhone,meet elliot. he's a canadian forrest pup. unusual number of antlers for a dog. sneaky tongue slip to celebrate #canada150. 12/10 would pet https://t.co/cgwjwowtmc,https://twitter.com/dog_rates/status/881268444196462592/photo/1,12,10,Elliot,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,22283.0,4937.0,8310259.0,None,,0.0,male
880935762899988482,2017-06-30 23:47:07+00:00,Twitter for iPhone,this is louis. he's crossing. it's a big deal. 13/10 h*ckin breathtaking https://t.co/d0wb1glkat,https://twitter.com/dog_rates/status/880935762899988482/photo/1,13,10,Louis,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,16384.0,2631.0,8310259.0,None,,0.0,male
880872448815771648,2017-06-30 19:35:32+00:00,Twitter for iPhone,ugh not again. we only rate dogs. please don't send in well-dressed  floppy-tongued street penguins. dogs only please. thank you... 12/10 https://t.co/wiambtkdpf,https://twitter.com/dog_rates/status/880872448815771648/photo/1,12,10,None,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,20478.0,3598.0,8310259.0,None,Pembroke,0.791416,NaN
880465832366813184,2017-06-29 16:39:47+00:00,Twitter for iPhone,this is bella. she had her first beach experience this morning. complete success. 12/10 would perform a sandy boop https://t.co/4vsfysdmiw,"https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1",12,10,Bella,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,27434.0,5879.0,8310259.0,None,golden_retriever,0.913255,female
880221127280381952,2017-06-29 00:27:25+00:00,Twitter for iPhone,meet jesse. he's a fetty woof. his tongue ejects without warning. a true bleptomaniac. 12/10 would snug well https://t.co/fuod0tvmvk,"https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1",12,10,Jesse,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,25979.0,3969.0,8310259.0,None,Chihuahua,0.238525,male
880095782870896641,2017-06-28 16:09:20+00:00,Twitter for iPhone,please don't send in photos without dogs in them. we're not @porch_rates. insubordinate and churlish. pretty good porch tho 11/10 https://t.co/haue8m3bu4,https://twitter.com/dog_rates/status/880095782870896641/photo/1,11,10,None,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,26586.0,4089.0,8310259.0,None,miniature_pinscher,0.120298,NaN
879862464715927552,2017-06-28 00:42:13+00:00,Twitter for iPhone,this is romeo. he would like to do an entrance. requesting your immediate assistance. 13/10 https://t.co/qh5aekrqm9,"https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1",13,10,Romeo,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,21510.0,3290.0,8310259.0,None,basset,0.813507,male
879492040517615616,2017-06-27 00:10:17+00:00,Twitter for iPhone,this is bailey. he thinks you should measure ear length for signs of growth instead. 12/10 https://t.co/ixm9imkqq8,https://twitter.com/dog_rates/status/879492040517615616/photo/1,12,10,Bailey,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,22578.0,3001.0,8310259.0,None,German_short-haired_pointer,0.479896,male
879415818425184262,2017-06-26 19:07:24+00:00,Twitter for iPhone,this is duddles. he did an attempt. 13/10 someone help him (vid by georgia felici) https://t.co/udt7zkctgy,https://twitter.com/dog_rates/status/879415818425184262/video/1,13,10,Duddles,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,101939.0,41866.0,8310259.0,None,English_springer,0.383404,male
879376492567855104,2017-06-26 16:31:08+00:00,Twitter for iPhone,this is jack aka stephen furry. you're not scoring on him. unless he slips down the slide. 12/10 would happily get blocked by https://t.co/0goi601eaa,https://twitter.com/dog_rates/status/879376492567855104/photo/1,12,10,Jack,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,16186.0,2943.0,8310259.0,None,Labrador_retriever,0.0334961,male
879050749262655488,2017-06-25 18:56:45+00:00,Twitter for iPhone,this is steven. he has trouble relating to other dogs. quite shy. neck longer than average. tropical probably. 11/10 would still pet https://t.co/2mjcdejwdd,https://twitter.com/dog_rates/status/879050749262655488/photo/1,11,10,Steven,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,21691.0,4419.0,8310259.0,None,,0.0,male
879008229531029506,2017-06-25 16:07:47+00:00,Twitter for iPhone,this is beau. that is beau's balloon. he takes it everywhere. 13/10 would protect at all costs https://t.co/ydtpcjipkn,https://twitter.com/dog_rates/status/879008229531029506/photo/1,13,10,Beau,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,18266.0,2541.0,8310259.0,None,vizsla,0.960513,male
878776093423087618,2017-06-25 00:45:22+00:00,Twitter for iPhone,this is snoopy. he's a proud #pridemonthpuppo. impeccable handwriting for not having thumbs. 13/10 would love back #pridemonth https://t.co/lnzwgno4gs,"https://twitter.com/dog_rates/status/878776093423087618/photo/1,https://twitter.com/dog_rates/status/878776093423087618/photo/1",13,10,Snoopy,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,18666.0,3878.0,8310259.0,None,Italian_greyhound,0.734684,male
878281511006478336,2017-06-23 16:00:04+00:00,Twitter for iPhone,"meet shadow. in an attempt to reach maximum zooming borkdrive, he tore his acl. still 13/10 tho. help him out below

https://t.co/245xjjelsy https://t.co/luiqh219v6","https://www.gofundme.com/3yd6y1c,https://twitter.com/dog_rates/status/878281511006478336/photo/1",13,10,Shadow,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,7439.0,1222.0,8310259.0,None,basset,0.32042,male
878057613040115712,2017-06-23 01:10:23+00:00,Twitter for iPhone,this is emmy. she was adopted today. massive round of pupplause for emmy and her new family. 14/10 for all involved https://t.co/cwtwnhmvpe,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",14,10,Emmy,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,40517.0,6428.0,8310259.0,None,French_bulldog,0.839097,female
